,Title,Source,Date,Title Sentiment,Body Sentiment,Summary,Link
217,French startup Devialet hopes to score big with smaller speakers,Daily Mail UK,2018-10-09,0.817702,0.505578,"PARIS, Oct 9 (Reuters) - French startup firm Devialet, whose high-end speakers have won admirers from rapper Jay-Z to President Macron, unveiled a miniaturised version of its flagship product which it hopes will broaden its clientele in a competitive market. A co-branding partnership with the Paris Opera and the sale of its leading line of Phantom speakers in Apple Stores have raised Devialet's profile, built upon 160 patents and a sound system combining analog and digital technology. Devialet hopes its new Phantom Reactor, four times smaller than the regular Phantom and which starts at 990 euros ($1,138), will appeal to customers who might have shied away from the flagship product, whose price ranges up to 2,500 euros. But the launch of the new device will be crucial, as Devialet's speakers have been disappearing from Apple shops after the launch of the iPhone maker's own new speaker, HomePod. The Phantom Reactor, made in a factory in Fontainebleau south of Paris, will be available in Devialet's 460 selling points worldwide, including in Singapore, Seoul and Hong Kong.",https://www.dailymail.co.uk/wires/reuters/article-6255567/French-startup-Devialet-hopes-score-big-smaller-speakers.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
218,Google goes global with 10 events for new Pixel phones,Daily Mail UK,2018-10-09,0.83697,0.968869,"SAN FRANCISCO, Oct 9 (Reuters) - Alphabet Inc's Google will unveil the third edition of its Pixel smartphone at 10 media events across the world on Tuesday, a hint that it is prepared to expand geographic distribution of a device it hopes someday is as popular as Apple Inc's iPhone. Google shipped 2.53 million Pixel 2 and 2 XL devices through the nine months ended June 30, garnering less than 1 percent of the global market for smartphones, according to research firm Strategy Analytics. Limited adoption has reflected Google's hesitancy to go as wide and big in distributing and marketing the Pixel as Apple, which launched its last two iPhone line-ups in about 50 countries. This year, Google is hosting events for the Pixel 3 in cities such as New York, London, Paris, Tokyo and Singapore, spokesman Kay Oberbeck said. Amazon shipped 21.5 million smart speakers, including those with displays, in the year ended June 30, compared with 18.3 million for Google, according to research firm Canalys.",https://www.dailymail.co.uk/wires/reuters/article-6255595/Google-goes-global-10-events-new-Pixel-phones.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
219,Apple rolls out software update to fix charging issues on iPhone XS,Daily Mail UK,2018-10-09,0.626786,0.724213,"Apple has issued a software update to address the bug that was causing charging issues for some owners of its new iPhone XS and XS Max smartphones. Apple did not comment on the issue at the time, but it was linked to a security feature introduced to stop Apple devices being hacked via USB and the charging port, which disables its connection when the phone has been left idle for a period of time. The notes on the update confirm it “fixes an issue where some iPhone XS devices did not immediately charge when connected to a Lightning cable”. At the time of the security update, which was introduced earlier this year, Apple did acknowledge its introduction could affect charging in some cases, warning users that they might have to unlock their device in order for a connected accessory to be recognised. The update corrects this problem, as well as an issue around WiFi connectivity and a keyboard issue on the iPad, Apple confirmed.",https://www.dailymail.co.uk/wires/pa/article-6256199/Apple-rolls-software-update-fix-charging-issues-iPhone-XS.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
220,Made by Google Pixel 3: How to watch the event and what to expect,Daily Mail UK,2018-10-09,0.840175,0.858851,"The search engine giant is expected to reveal everything from the new Google Pixel 3 and Google Pixel 3 XL to an updated Chromecast, as well as some potential left-field surprises. The Made by Google event will take place on Tuesday, October 9 at 11am ET/8amPT/4pm BST

The Google Pixel and the Google Pixel 3 XL will naturally be the main attractions at the event, with a host of leaks suggesting the new phones will retain the favourite aspects of past iterations, while adding more advanced computational features such as an AI-powered camera. While a new Google Watch, renamed Wear OS from Android Wear, is not expected to be released this year, a Google tablet called Pixel Slate is thought to make a debut at the event. With any highly-anticipated product there will be leaks, and while Google’s Pixel has certainly not been short of them, the Pixel 3 has allegedly taken it to the next level, after a seemingly-legitimate Pixel 3 was available to purchase from a Hong Kong mobile phone shop, three days before the Made by Google event. Engadget’s Richard Lai tested out the Google Pixel 3 XL and discovered a range of new features.",https://www.dailymail.co.uk/sciencetech/article-6255911/Made-Google-Pixel-3-watch-event-expect.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
221,Qualcomm adds two new members to its board,Daily Mail UK,2018-10-09,0.697915,0.804258,"Oct 9 (Reuters) - Qualcomm Inc said on Tuesday it named Martin Anstice, chief executive officer of chip gear maker Lam Research Corp, and Irene Rosenfeld, former chairman and CEO of U.S. snack foods company Mondelez International Inc , to its board. Their appointments will expand the size of the board to 14 and comes at a time when the U.S. smartphone chipmaker has been looking to appease shareholders who withheld voting support for its board in March. Qualcomm has been forced to defend its track record this year after upsetting some investors by rebuffing a $117 billion takeover bid from rival Broadcom Inc, failing to secure Chinese regulatory approval for its $44 billion acquisition of NXP Semiconductors NV, and failing to resolve a longstanding patent dispute with Apple Inc. Reuters reported in September that Qualcomm was preparing to add at least two new directors to its board and that Rosenfeld and Anstice were in advanced talks for the positions. Qualcomm had re-elected its board of directors in March with tepid support from shareholders where some of the directors, including Qualcomm Chief Executive Steve Mollenkopf, received support in the range of 40 percent to 50 percent.",https://www.dailymail.co.uk/wires/reuters/article-6256443/Qualcomm-adds-two-new-members-board.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
222,Google launch event overshadowed by privacy firestorm,Daily Mail UK,2018-10-09,0.83854,0.553971,"Google was supposed to be focusing Tuesday on its launch of a new smartphone and other devices, but the event was being overshadowed by a firestorm over a privacy glitch that forced it to shut down its struggling social network. The revelation heightened concerns in Washington over privacy practices by Silicon Valley giants after a series of missteps by Facebook that could have leaked data on millions. ""In the last year, we've seen Google try to evade scrutiny -- both for its business practices and its treatment of user data,"" Senator Mark Warner said in a statement. The internet search leader had already faced tensions with lawmakers after it decided against sending its top executive to testify at a hearing on privacy and data protection, prompting the committee to leave an empty seat for the company. The Wall Street Journal reported that Google executives opted against notifying users earlier because of concerns it would catch the attention of regulators and draw comparisons to a data privacy scandal at Facebook.",https://www.dailymail.co.uk/wires/afp/article-6257041/Google-launch-event-overshadowed-privacy-firestorm.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
223,"Google unveils Pixel 3 smartphones, new tablet and Home Hub",Daily Mail UK,2018-10-09,0.82021,0.990561,"Google has unveiled its new flagship smartphones, the Pixel 3 and Pixel 3 XL, as it looks to keep pace with Apple’s iPhone. The two new phones were announced alongside a range of new products, including the Pixel Slate tablet and a new screen-enabled smart home speaker, the Google Home Hub. Google said the new devices were built around improved camera systems powered by artificial intelligence, including the new Top Shot feature, which can identify the best images taken in a burst. Also announced at the event in New York, the new Google Home Hub smart speaker responds to voice commands like other smart home devices but also features a display from which users can access news and weather information visually, as well as watch YouTube videos, use Google Maps and control other smart home devices. Google also announced a new tablet, the Pixel Slate, which runs on the company’s own Chrome OS and has an attachable keyboard.",https://www.dailymail.co.uk/wires/pa/article-6257573/Google-unveils-Pixel-3-smartphones-new-tablet-Home-Hub.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
224,The Latest: Google's new Pixel phones mirror industry trends,Daily Mail UK,2018-10-09,0.746339,0.75808,"NEW YORK (AP) - The Latest on Google's new Pixel phones (all times local):

Google's new Pixel phones will mirror the industry trend moving the devices toward lusher and bigger screens, coupled with more fine-tuning of the cameras for better selfies and other pictures. Google is expected to introduce two new smartphones in its relentless push to increase the usage of its digital services and promote its Android software that already powers most of the mobile devices in the world. (AP Photo/Jeff Chiu, File)

Google is expected to introduce two new smartphones Tuesday, part of its continuing push to embed its digital services and Android software more deeply into peoples' lives. Google launched its line of high-end phones two years ago to better compete against Apple, Samsung and other device makers. Most phone makers besides Apple rely heavily on Google software - both its free Android operating system, which powers most of the world's mobile devices, and other apps such as search, Google Maps and YouTube.",https://www.dailymail.co.uk/wires/ap/article-6257645/The-Latest-Googles-new-Pixel-phones-mirror-industry-trends.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
225,From Pixel 3 to Pixel Slate: all the new products announced by Google,Daily Mail UK,2018-10-09,0.853386,0.976722,"The company not only revealed a third edition of its Pixel smartphone, but also a tablet device and a Google Home Hub designed to bring together elements of the smart home. Here’s a breakdown of all the products Google announced:

Google has designed two versions of its smartphone once again, with the exact same specs on the inside and the physical size being the only difference – the standard Pixel 3 has a 5.5-inch display while the Pixel 3 XL has a 6.3-inch display. The Pixel Stand is Google’s answer to wireless charging, which not only works with its Pixel 3 smartphones but other compatible devices as well. Pixel Slate is the first Pixel-branded tablet from Google, which aims to bridge a desktop experience with a tablet device. The Google Home Hub is Google’s take on a central smart home control powered by your voice and incorporating a screen, much like Amazon’s Echo Show.",https://www.dailymail.co.uk/wires/pa/article-6257753/From-Pixel-3-Pixel-Slate-new-products-announced-Google.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
226,Macron to campaign for tougher anti-monopoly rules in EU elections,Daily Mail UK,2018-10-09,0.921505,0.827287,"PARIS, Oct 9 (Reuters) - French President Emmanuel Macron said on Tuesday he would campaign to toughen European antitrust rules in European parliament elections next year, amid fears in Europe of dominating U.S. and Chinese digital giants. ""I need a stronger antitrust arsenal,"" the French president told an audience of business founders in a large start-up incubator that has become a flagship for his administration's ambitions to reinvent France as a plugged-in ""start-up nation"". ""It has already started,"" he said, praising EU antitrust chief Margrethe Vestager, who has imposed large fines on U.S. companies such as Google. ""I am in favour of going further and, during the European election campaign, I will make very strong proposals to that effect,"" he added, without elaborating. Vestager has drawn the ire of U.S. President Donald Trump for her tough stance against iconic U.S. companies such as Apple.",https://www.dailymail.co.uk/wires/reuters/article-6257799/Macron-campaign-tougher-anti-monopoly-rules-EU-elections.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
227,"Google unveils new Pixel phone, adds tablet in Apple challenge",Daily Mail UK,2018-10-09,0.731206,0.479113,"SAN FRANCISCO, Oct 9 (Reuters) - Alphabet Inc's Google unveiled on Tuesday the third edition of its Pixel smartphone, a Google Home smart speaker with a display and its first tablet computer, as it makes a come-from-behind push into hardware. Pixel phones, though, have been a tougher sell, garnering less than 1 percent of the global market by shipments in Google's first two years of trying, according to research firm Strategy Analytics, and launching with glitches. The Pixel 3, priced at $799, and larger sibling Pixel 3 XL, priced at $899, mark Google's latest entries into a phone lineup it hopes will someday be as popular as Apple Inc's iPhone. Still, the Pixel 3 could see limited uptake in the United States as Google again signed an exclusive distribution deal with wireless carrier Verizon Communications Inc that means the device will get little marketing from other carriers. Google's new smart speaker, which has a display to show visual responses to voice commands, mostly matches offerings from Amazon.com Inc and Facebook Inc.",https://www.dailymail.co.uk/wires/reuters/article-6257851/Google-unveils-new-Pixel-phone-adds-tablet-Apple-challenge.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
228,Apple undercover investigation into overcharging at Genius Bar repairs,Daily Mail UK,2018-10-09,0.557648,0.984085,"An undercover investigation showed video of an Apple Genius Bar employee in Canada telling a customer that the simple repair to his Apple computer would cost as much as a new computer. The National went undercover with a hidden camera to an Apple Store in Toronto to see what the employees would say about a laptop with a darkened screen. Despite the customer asking if the dark LCD can be fixed if water damage isn't the issue, the Genius Bar employee uses a turn of phrase, essentially saying regardless of if the screen is not damaged by water- they still need to fix the water damage- even if it is not impacting the performance

Rossman added that there were some indicator buttons that had showed there was water damage, but nothing like the Apple store employee had said which would necessitate buying an entirely new one. Additionally, The National heads to iFixit in California, which is another well known third party Apple repair shop. The investigation then returns to Toronto, where John Poole, the founder of Geekbench, who unearthed Apple's iPhone throttling of older devices, and discuss how once a new upgrade was installed customers were all experiencing slow-downs in their older iPhones.",https://www.dailymail.co.uk/news/article-6258083/Undercover-investigation-video-Apple-Genius-Bar-tells-customer-cost-fixing-new-laptop.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
229,U.S. Republican senator seeks briefings on reported China hacking...,Daily Mail UK,2018-10-09,0.807601,0.562416,"WASHINGTON, Oct 9 (Reuters) - The top Republican on the Senate Commerce Committee has asked Apple Inc, Amazon.com Inc and Super Micro Computer Inc for staff briefings about a Bloomberg report that the Chinese government implanted malicious hardware into server motherboards provided by Super Micro. Senator John Thune said in letters made public on Tuesday to the company's chief executives that he had sought staff briefings by Oct. 12 from the three companies. ""Allegations that the U.S. hardware supply chain has been purposely tampered with by a foreign power must be taken seriously,"" Thune wrote. The companies did not immediately comment on Tuesday on Thune's letter. Apple's top security officer, George Stathakopoulos, told Thune and other members of Congress on Sunday in a letter that the company had found no sign of suspicious transmissions or other evidence that it had been penetrated in a sophisticated attack on its supply chain.",https://www.dailymail.co.uk/wires/reuters/article-6258479/U-S-Republican-senator-seeks-briefings-reported-China-hacking-attack.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
230,Apple patents magnetic case that keeps phones safe if they are dropped,Daily Mail UK,2018-10-09,0.56031,0.889809,"The electromagnets would be added to the device alongside traditional magnets to provide an even stronger magnetic connection. 'Unfortunately, the fields produced by the permanent magnets are not always ideal and cannot be adapted to fit every particular situation,' Apple says in the patent. Electromagnets, meanwhile, can produce a 'substantially stronger magnetic field' than even the 'highest strength permanent magnets,' the firm added. Apple believes electromagnets would be particularly useful to prevent falling devices from breaking or smashing upon impact with the ground. 'Once corner of protective case impacts a hard surface the space between protective case and device forms a crush zone that reduces a rate at which force from the impact is imparted to device, thereby reducing a likelihood of damage,' Apple explained in the patent.",https://www.dailymail.co.uk/sciencetech/article-6258221/Apple-patents-case-uses-high-powered-magnets-iPads-iPhones-safe-theyre-dropped.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
231,Snapchat unveils new original shows under own brand,Daily Mail UK,2018-10-10,0.502699,0.770839,"The youth-focused social network Snapchat announced Wednesday it was launching a new slate of original video shows under its own brand in the latest move to spark growth. The shows unveiled under the Snap Originals brand include a new comedy, a mystery thriller and a ""docuseries"" following rising stars in Laguna Beach, California. Snapchat parent firm Snap Inc. joins internet rivals Facebook, Apple and Google-owned YouTube in developing its own original videos which may be watched on a variety of devices. Last year, Snap announced plans to release original scripted shows under a partnership with NBCUniversal, but Wednesday's announcement establishes its own brand. Snapchat is among the most popular social networks for young smartphone users but its user growth has stalled since its publish share offering last year, as Facebook and its Instagram network began offering similar services.",https://www.dailymail.co.uk/wires/afp/article-6261135/Snapchat-unveils-new-original-shows-brand.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
232,Snapchat unveils new original shows under own brand,Daily Mail UK,2018-10-10,0.502699,0.984456,"The youth-focused social network Snapchat announced Wednesday it was launching a new slate of original video shows under its own brand in the latest move to spark growth. The shows unveiled under the Snap Originals brand include a new comedy, a mystery thriller and a 'docuseries' following rising stars in Laguna Beach, California. Last year, Snap announced plans to release original scripted shows under a partnership with NBCUniversal, but Wednesday's announcement establishes its own brand. 'Snap Originals will also feature new Show Portals, letting you swipe up and step inside a scene from a Show to experience it for yourself,' a company statement said. Snapchat is among the most popular social networks for young smartphone users but its user growth has stalled since its publish share offering last year, as Facebook and its Instagram network began offering similar services.",https://www.dailymail.co.uk/sciencetech/article-6261135/Snapchat-unveils-new-original-shows-brand.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
233,Facebook's WhatsApp says has fixed video call security bug,Daily Mail UK,2018-10-10,0.746544,0.740655,"Facebook's WhatsApp messenger service said has fixed the latest bug on its platform that allowed hackers to take over users' applications when they answered an incoming video call. 'We routinely engage with security researchers from around the world to ensure WhatsApp remains safe and reliable,' Ann Yeh, spokeswoman for WhatsApp, told Reuters in an email. Only WhatsApp's Android and iOS clients are affected, as they're the only ones who use the Real-time Transport Protocol (RTP) for video conferencing. WhatsApp's web client is not impacted because it uses WebRTC for video calls. 'Just ++answering a call from an attacker could completely compromise WhatsApp.'",https://www.dailymail.co.uk/sciencetech/article-6261411/Facebooks-WhatsApp-says-fixed-video-call-security-bug.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
234,US STOCKS-Tech stocks lead Wall St slump as investors shun risk,Daily Mail UK,2018-10-10,0.944691,0.830727,"Oct 10 (Reuters) - Wall Street was hammered on Wednesday as investors dumped high-growth names such as technology and FAANG stocks, with rising Treasury yields and trade-related worries sapping their risk appetite. The benchmark S&P 500 and the Dow Jones Industrial Average fell nearly 1.5 percent and at the day's low had retreated 3.7 percent and 4.5 percent, respectively, from their all-time highs. But a recent IMF warning on global growth taking a hit from trade disputes has hit confidence in the stock market, as has U.S. Treasury yields at more than 7-year highs, signaling a tightening of capital globally. The retreat on Wall Street was led by technology stocks , which dropped 2.33 percent, and the trade-sensitive industrial stocks that fell 2.22 percent. The small-cap Russell 2000 index, which is less sensitive than its larger peers to global worries such as trade and yields, was down 1.18 percent.",https://www.dailymail.co.uk/wires/reuters/article-6261895/US-STOCKS-Tech-stocks-lead-Wall-St-slump-investors-shun-risk.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
235,Facebook's WhatsApp says has fixed video call security bug,Daily Mail UK,2018-10-10,0.746544,0.992626,"NEW YORK/LONDON, Oct 10 (Reuters) - Facebook Inc's WhatsApp messenger service said on Wednesday it has fixed the latest bug on its platform that allowed hackers to take over users' applications when they answered an incoming video call. The announcement follows reports from technology websites ZDnet and The Register that the vulnerability, which affected WhatsApp applications on Apple and Android smartphones, was discovered in late August and was fixed by Facebook in early October. ""We routinely engage with security researchers from around the world to ensure WhatsApp remains safe and reliable. We promptly issued a fix to the latest version of WhatsApp to resolve this issue,"" WhatsApp said in an email statement to Reuters. A WhatsApp employee familiar with dealing of the issue said there was no evidence that hackers actually exploited the bug to launch attacks.",https://www.dailymail.co.uk/wires/reuters/article-6262159/Facebooks-WhatsApp-says-fixed-video-call-security-bug.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
236,Q&A: Why rising interest rates are shaking financial markets,Daily Mail UK,2018-10-10,0.682965,0.978091,"Two weeks ago, the Fed raised its benchmark rate for the third time this year, and the federal funds rate now sits at a range of 2.00 percent to 2.25 percent. When a bond's price falls, its yield rises, and the 30-year Treasury yield rose above 3.40 percent at one point Wednesday, up from 2.89 percent a year ago. When a bond is paying more in interest, investors aren't as willing to pay high prices for stocks, which are riskier investments. Prices for long-term bonds are more sensitive to rises in rates than short-term ones, because they lock investors into a lower rate for a longer period. For bond funds, higher rates should mean more income in the long run, even though they're knocking down prices at the moment.",https://www.dailymail.co.uk/wires/ap/article-6262693/Q-A-Why-rising-rates-shaking-financial-markets.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
237,Apple to buy part of supplier Dialog's business in $600 mln deal,Daily Mail UK,2018-10-11,0.743199,0.413186,"BERLIN/SAN FRANCISCO, Oct 11 (Reuters) - Apple Inc has agreed to buy a portion of chip supplier Dialog Semiconductor Plc's business in a $600 million deal, the two companies said Thursday, expanding the iPhone maker's chip operations in Europe. Since the first iPhones a decade ago, Apple has used Dialog power management chips to help its devices manage battery life. Under the deal, Apple is buying patents, a team of about 300 engineers, most of whom already worked on chips for Apple devices, and Dialog offices in Britain, Italy and Germany. For now, the deal settles questions about future relations between Apple and Dialog, whose shares tumbled this year when it said Apple planned to use chips from another supplier, which was widely believed to be Apple itself. The deal represents an expansion of Apple's chip design operations, which kicked into high gear in 2010 when the company released its first custom processor for the iPad and iPhone.",https://www.dailymail.co.uk/wires/reuters/article-6263933/Apple-buy-supplier-Dialogs-business-600-mln-deal.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
238,Rising interest rates weigh on high-flying tech stocks,Daily Mail UK,2018-10-11,0.966297,0.59673,"LOS ANGELES (AP) - Technology and internet stocks have led the way for much of Wall Street's bull market run, propelling the stocks of big names like Apple, Amazon and Google's parent company sharply higher along the way. Now those high-flying stocks are at the forefront of a wave of selling as investors fret about the possible impact of a recent surge in interest rates. Technology and internet-based companies are known for their high profit margins, and many have reported explosive growth in recent years, with corresponding gains in their stock prices. That's made them particularly vulnerable to rise in interest rates, because it makes the stocks' already high valuations look even more stretched. Stocks are extending their slump on Wall Street, led by drops in big technology companies, as rising bond yields draw investors out of stocks.",https://www.dailymail.co.uk/wires/ap/article-6263985/Rising-rates-weigh-high-flying-tech-stocks.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
239,China's Alipay says stolen Apple IDs behind thefts of users' money,Daily Mail UK,2018-10-11,0.886419,0.534126,"BEIJING, Oct 11 (Reuters) - Ant Financial's Alipay, the operator of one of China's top two mobile payment apps, said hackers have taken an unknown amount of money from accounts using stolen Apple Inc IDs and the issue remains unresolved despite reaching out to the U.S. giant. Alipay said in a post on its Toutiao social media account on Wednesday that users who have linked their accounts using Apple IDs should lower transaction limits. The breach has affected users of both Alipay and Tencent Holdings Ltd's WeChat and some users lost up to 2,000 yuan ($288), state media outlet Xinhua said on Thursday. It is not clear how many users were affected by the breach, and Alipay's statement urged affected users to contact Apple. The potential breach underscores the security challenges facing China's huge mobile payments market, where WeChat and Alipay services have become ubiquitous in daily life.",https://www.dailymail.co.uk/wires/reuters/article-6264011/Chinas-Alipay-says-stolen-Apple-IDs-thefts-users-money.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
240,"'Domino effect' hits global stocks, Trump slams Fed",Daily Mail UK,2018-10-11,0.788266,0.578515,"European and Asian stock markets slumped Thursday following the worst session on Wall Street since February on heightened global economic strains, including mounting worries over high US interest rates and trade battles. With rising rates pushing investors to reconsider the US growth outlook and move out of stocks, US President Donald Trump blamed ""crazy"" policies of the Federal Reserve for contributing to financial market turmoil. ""In the absence of a specific trigger, investors are currently voting with their feet due to mounting concerns around trade tensions and the impact on global growth, higher interest rates in the US, and a potential rotation away from equities due to rising bond yields,"" he added. Stocks are under pressure after the yield on 10-year US Treasury bonds jumped above three percent last week, a sudden move that raised fears of an overheating economy, speeding inflation and more aggressive Federal Reserve rate hikes. New York - Dow Jones: DOWN 3.2 percent at 25,598.74 (close)

New York - S&P 500: DOWN 3.3 percent at 2,785.68 (close)

New York - Nasdaq: DOWN 4.1 percent at 7,422.05 (close)

Euro/dollar: UP at $1.1547 from $1.1523 at 2100 GMT on Wednesday

Pound/dollar: DOWN at $1.3195 from $1.3222

Dollar/yen: DOWN at 112.25 from 112.35 yen

Oil - Brent Crude: DOWN $1.81 at $81.28 per barrel

Oil - West Texas Intermediate: DOWN $1.14 at $72.03 per barrel",https://www.dailymail.co.uk/wires/afp/article-6264419/Domino-effect-hits-global-stocks-Trump-slams-Fed.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
241,10 Things to Know for Today - 11 October 2018,Daily Mail UK,2018-10-11,0.478517,0.688236,"SENSE OF IMPUNITY EMBOLDENS AUTOCRATS TO GET RID OF ENEMIES

Dictators and autocrats have always sought to silence dissenters, and in the case of a missing Saudi journalist, even ones that flee abroad to escape their grasp, but now others wonder: Will the world have their back? WHY TRUMP IS HESITANT TO ACT ON SAUDI WRITER

The president is expressing reservations over calls to withhold further U.S. arms sales to Saudi Arabia, warning that such a move ""would be hurting us."" New testing shows jewelry loaded with cancer-causing cadmium is being sold by national retailers including Ross, Nordstrom Rack and Papaya, AP learns. High-flying tech stocks like Apple, Amazon and Google are in the crosshairs as investors fret about the possible impact of a recent surge in interest rates. A judge in New York is weighing the disgraced movie mogul's bid to have some or all of his sexual assault case thrown out.",https://www.dailymail.co.uk/wires/ap/article-6264691/10-Things-Know-Today--11-October-2018.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
242,FTSE loses £26bn in bloodbath sparked by great Wall Street sell off,Daily Mail UK,2018-10-11,0.529605,0.95942,"Global markets plunged viciously today with £26billion wiped off the FTSE 100 alone after US stocks suffered their worst fall in more than eight months. US President Donald Trump later blamed 'crazy' US interest rate hikes by the Fed but experts believe the bloodbath is part of a worldwide 'correction' of market. Michael Hewson, chief market analyst at CMC Markets, added: 'US markets look set to pick up where they left off last night in the wake of today's continuation of selling pressure with further losses looking likely.' Alec Young, a director at FTSE Russell, said investors feared that rising interest rates and growing expenses would start eating into company profits, which had been boosted by tax cuts introduced by Donald Trump. David Madden, a market analyst at CMC Markets UK, said: 'Continued concerns about the political situation in Italy, and the relatively high yields on US government bonds, and the strained global trading relations have all contributed to the decline in European stocks.'",https://www.dailymail.co.uk/news/article-6265155/FTSE-100-loses-26bn-global-markets-bloodbath-sparked-great-Wall-Street-sell-off.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
243,US stocks fall after volatile trading in Asia and Europe,Daily Mail UK,2018-10-11,0.910951,0.483463,"Apple shares fell 1.2%. Earnings season is getting under way, and Delta Air Lines shares rose 3.8% after the airline beat profit expectations. The S&P 500 index fell four points, or 0.1%, to 2,781 in early trading. The Dow Jones Industrial Average lost 101 points, or 0.4%, to 25,497. Bond prices rose while the yield on the 10-year Treasury fell to 3.17%.",https://www.dailymail.co.uk/wires/pa/article-6265469/US-stocks-fall-volatile-trading-Asia-Europe.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
244,"US STOCKS-Wall Street dips again, inflation data calms nerves",Daily Mail UK,2018-10-11,0.544367,0.717123,"The Consumer Price Index (CPI) increased 0.1 percent last month, Labor Department data showed, as did core CPI, which excludes volatile food and energy components. The main U.S. stock indexes were still slightly lower after opening, but U.S. Treasury yields, whose rise above 3 percent has been a key factor weakening demand for U.S. stocks, retreated further after the numbers. At 10:20 a.m. ET the Dow Jones Industrial Average was down 28.70 points, or 0.11 percent, at 25,570.04, the S&P 500 was down 7.61 points, or 0.27 percent, at 2,778.07 and the Nasdaq Composite was down 3.93 points, or 0.05 percent, at 7,418.12. Energy stocks fell 1 percent as oil prices hit two-week lows after an industry report showed U.S. crude inventories rose more than expected. Walgreens was up 0.4 percent, reversing premarket losses, after the drugstore chain's profit soared 88.5 percent as more people brought prescription medicines and it benefited from its acquisition of Rite Aid stores.",https://www.dailymail.co.uk/wires/reuters/article-6265653/US-STOCKS-Wall-Street-dips-inflation-data-calms-nerves.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
245,Apple buys chunk of key iPhone chipmaker in $600 million deal,Daily Mail UK,2018-10-11,0.695941,0.492919,"Dialog's shares had tumbled earlier this year when it said Apple planned to use chips from another supplier. A report last year indicated that Apple would move away from using Dialog's power management chips. But with this deal, Dialog has secured that Apple will continue to use its chips. Since the first iPhones a decade ago, Apple has used Dialog power-management chips to extend their battery life. Under the deal, Apple is buying patents, a 300-strong engineering team, most of whom already worked on chips for Apple devices, and Dialog offices in Britain, Italy and Germany.",https://www.dailymail.co.uk/sciencetech/article-6263933/Apple-buy-supplier-Dialogs-business-600-mln-deal.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
246,China's Alipay says stolen Apple IDs behind thefts of users' money,Daily Mail UK,2018-10-11,0.886419,0.599153,"Ant Financial's Alipay, the operator of one of China's top two mobile payment apps, said hackers have taken an unknown amount of money from accounts using stolen Apple Inc IDs  - and says the issue remains unresolved despite reaching out to the U.S. giant. Apple Pay, while not as popular as WeChat Pay and Alipay, has also become increasingly popular in China's large eastern cities. For WeChat Pay and Alipay, which each have around half a billion users, breaches are rare though users are frequently warned not to send money to unidentified people using the platforms. Apple Pay, while not as popular as WeChat Pay and Alipay, has also become increasingly popular in China's large eastern cities. For WeChat Pay and Alipay, which each have around half a billion users, breaches are rare though users are frequently warned not to send money to unidentified people using the platforms.",https://www.dailymail.co.uk/sciencetech/article-6264011/Chinas-Alipay-says-stolen-Apple-IDs-thefts-users-money.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
247,The iPhone could soon warn against spam calls,Daily Mail UK,2018-10-11,0.601004,0.941504,"It comes as Google this week launched a new Call Screen feature to arrive with its latest handset, the Pixel 3, which can answer and prevent spam calls for you. The patent describes how the system also gives the user the option to take the call even if they've received a warning that it's from a spoofed number. Google on Tuesday debuted a new Call Screen feature that uses Google Assistant to block spam calls. Users activate a feature as the call comes in, and Google will transcribe it live on screen. 'First, starting out in English in the U.S., Pixel 3's on-device AI helps you screen phone calls and avoid spam calls.",https://www.dailymail.co.uk/sciencetech/article-6266483/Apple-patents-software-warn-users-calls-come-fake-spam-number.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
